﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Margaret Greenwood,Wirral West CC,35210,"Standard non-London area budget plus an uplift of £9,300 for Covid-related business costs",20675.46,14534.54,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",151484.45,42545.55,0,N/A,0,0,172159.91,23010,Standard budget for renting a property in the London area,21172.71,1837.29,N/A,451.05,N/A,0,21623.76,193783.67,4400
Margaret Hodge,Barking BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",23891.49,14908.51,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",189703.52,17426.48,0,N/A,0,0,213595.01,0,N/A,0,0,N/A,0,N/A,0,0,213595.01,140
Maria Caulfield,Lewes CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",29887.05,6022.95,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",162187,31843,0,N/A,0,0,192074.05,0,N/A,0,0,N/A,115.2,N/A,0,115.2,192189.25,4492
Maria Eagle,Garston and Halewood BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",17918.65,17991.35,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",159293.8,34736.2,0,N/A,0,0,177212.45,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5409.24,0.76,N/A,1582.5,N/A,0,6991.74,184204.19,483
Maria Miller,Basingstoke BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",7986.27,27923.73,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",169949.35,24080.65,0,N/A,0,0,177935.62,1188.81,Hotels,1188.81,0,N/A,3184.25,N/A,0,4373.06,182308.68,1480
Marie Rimmer,St Helens South and Whiston BC,34110,"Standard non-London area budget plus an uplift of £8,200 for Covid-related business costs",25366.33,8743.67,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",149719.91,44310.09,0,N/A,0,0,175086.24,3350.29,"Standard budget for renting a property in the London area until 7 April 2020, and £2,909 in hotel costs",3347.41,2.88,N/A,6219.54,N/A,0,9566.95,184653.19,4457
Marion Fellows,Motherwell and Wishaw BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",26246.39,9663.61,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",141474.42,52555.58,0,N/A,0,0,167720.81,23010,Standard budget for renting a property in the London area,22160.4,849.6,N/A,674.74,N/A,0,22835.14,190555.95,4440
Mark Eastwood,Dewsbury CC,38610,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £2,700",29023.77,9586.23,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",170219.98,23810.02,0,N/A,0,0,199243.75,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",26150.75,2294.25,N/A,4509.6,N/A,0,30660.35,229904.1,4807
Mark Fletcher,Bolsover CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",32923.43,8986.57,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",185240.08,8789.92,0,N/A,0,0,218163.51,18422.96,Standard budget for renting a property in the London area until 31 July 2020 and outside the London area from 1 August 2020,17742.4,680.56,N/A,4078.68,N/A,0,21821.08,239984.59,4774
Mark Francois,Rayleigh and Wickford CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",5351.09,30558.91,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",167554.54,26475.46,0,N/A,0,0,172905.63,4768.33,Hotels,4768.33,0,N/A,0,N/A,0,4768.33,177673.96,1444
Mark Garnier,Wyre Forest CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",17704.55,18205.45,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",144478.24,49551.76,0,N/A,0,0,162182.79,33880,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",25484.81,8395.19,N/A,3562.85,N/A,1020,30067.66,192250.45,4074
Mark Harper,Forest of Dean CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",23068.72,12841.28,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",155740.17,38289.83,0,N/A,0,0,178808.89,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5409.97,0.03,N/A,5814.49,N/A,0,11224.46,190033.35,1520
Mark Hendrick,Preston BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",28845.03,7064.97,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",169187.97,24842.03,0,N/A,0,0,198033,20366.97,"Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities) until 6 August 2020, and for renting a property in the London area from 7 August 2020, with an uplift to cover the cost of one dependant",20366.97,0,N/A,2184.07,N/A,249.97,22801.01,220834.01,473
Mark Jenkinson,Workington CC,30468.05,"Standard non-London area budget plus an uplift of £4,558.05 for Covid-related business costs",30421.48,46.57,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",172001.8,22028.2,0,N/A,0,0,202423.28,39490,"Standard budget for renting a property in the London area, with an uplift to cover the cost of three dependants, and £175 in hotel costs",31841.26,7648.74,N/A,15617.09,N/A,0,47458.35,249881.63,4752
Mark Lancaster,Milton Keynes North CC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,1544
Mark Logan,Bolton North East BC,41410,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £5,500",37549.79,3860.21,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",177909.6,16120.4,0,N/A,0,0,215459.39,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",28313.71,131.29,N/A,4425.85,N/A,0,32739.56,248198.95,4815
Mark Menzies,Fylde CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",11624.69,24285.31,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",154422.14,39607.86,0,N/A,0,0,166046.83,22001.34,Standard budget for renting a property in the London area until 16 August 2020 and from 2 September 2020,20400.12,1601.22,N/A,3054.13,N/A,0,23454.25,189501.08,3998
Mark Pawsey,Rugby CC,35810,"Standard non-London area budget plus an uplift of £9,900 for Covid-related business costs",26051.89,9758.11,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",159808.48,34221.52,0,N/A,0,0,185860.37,23010,Standard budget for renting a property in the London area,22906.74,103.26,N/A,2907.4,N/A,0,25814.14,211674.51,4052
Mark Prisk,Hertford and Stortford CC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,1424
Mark Pritchard,The Wrekin CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",19483.54,16426.46,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",126711.75,67318.25,0,N/A,0,0,146195.29,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",28444.63,0.37,N/A,2536.58,N/A,0,30981.21,177176.5,1576
Mark Spencer,Sherwood CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",19732.3,16177.7,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",153729.22,40300.78,0,N/A,0,0,173461.52,7221.26,Hotels,7221.26,0,N/A,5279.1,N/A,0,12500.36,185961.88,4055
Mark Tami,Alyn and Deeside CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",21865.95,14044.05,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",156059.17,37970.83,0,N/A,0,0,177925.12,23010,Standard budget for renting a property in the London area,23010,0,N/A,7556.1,N/A,0,30566.1,208491.22,1383
Marsha De Cordova,Battersea BC,34700,"Standard London area budget plus an uplift of £5,900 for Covid-related business costs",34700,0,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",179435.1,27694.9,0,N/A,0,0,214135.1,0,N/A,0,0,N/A,498.65,N/A,0,498.65,214633.75,4676
Martin Docherty-Hughes,West Dunbartonshire CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",24080.55,11829.45,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",184108.21,9921.79,0,N/A,0,0,208188.76,22694.8,Standard budget for renting a property in the London area until 26 March 2021,21662.11,1032.69,N/A,4295.78,N/A,0,25957.89,234146.65,4374
Martin Vickers,Cleethorpes CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",14267.76,21642.24,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",143071.47,50958.53,0,N/A,0,0,157339.23,23010,Standard budget for renting a property in the London area,23010,0,N/A,2961.77,N/A,770.29,26742.06,184081.29,3957
Martin Whitfield,East Lothian CC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,4626
Martyn Day,Linlithgow and East Falkirk CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",32791.45,3118.55,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",189032.6,4997.4,0,N/A,0,0,221824.05,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",21069.77,7375.23,N/A,1289.85,N/A,96,22455.62,244279.67,4488
Mary Foy,City of Durham CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",22051.54,19858.46,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",180673.3,13356.7,0,N/A,0,0,202724.84,19920.99,Standard budget for renting a property in the London area until 10 February 2021,19920.99,0,N/A,4527.65,N/A,0,24448.64,227173.48,4753
Mary Glindon,North Tyneside BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",16040.41,19869.59,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",125733.12,68296.88,0,N/A,0,0,141773.53,3025.97,Standard budget for renting a property in the London area until 18 May 2020,3007.59,18.38,N/A,337,N/A,0,3344.59,145118.12,4126
Mary Robinson,Cheadle BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",22181.53,13728.47,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",127937,66093,0,N/A,0,0,150118.53,23010,Standard budget for renting a property in the London area,22290.12,719.88,N/A,2230.79,N/A,0,24520.91,174639.44,4406
Matt Rodda,Reading East BC,34972.85,"Standard non-London area budget plus an uplift of £9,062.85 for Covid-related business costs",30343.44,4629.41,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",169937.77,24092.23,0,N/A,0,0,200281.21,0,N/A,0,0,N/A,5750.09,N/A,0,5750.09,206031.3,4654
Matt Vickers,Stockton South BC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",20201.8,21708.2,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",135207.72,58822.28,0,N/A,0,0,155409.52,23010,Standard budget for renting a property in the London area,21800.13,1209.87,N/A,4954.94,N/A,0,26755.07,182164.59,4844
Matt Warman,Boston and Skegness CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",17257.12,18652.88,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",134757.44,59272.56,0,N/A,0,0,152014.56,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5410,0,N/A,5471.75,N/A,0,10881.75,162896.31,4361
Matt Western,Warwick and Leamington BC,32410,"Standard non-London area budget plus an uplift of £6,500 for Covid-related business costs",28398.81,4011.19,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",192045.12,1984.88,0,N/A,0,0,220443.93,23010,Standard budget for renting a property in the London area,21493.48,1516.52,N/A,2252.1,N/A,1253.94,24999.52,245443.45,4617
Matthew Hancock,West Suffolk CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",20449.69,15460.31,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",176098.52,17931.48,0,N/A,0,0,196548.21,32425,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of three dependants",32416.7,8.3,N/A,1321.66,N/A,0,33738.36,230286.57,4070
Matthew Offord,Hendon BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",34140.02,4659.98,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",179102.76,28027.24,0,N/A,0,0,213242.78,0,N/A,0,0,N/A,27.82,N/A,0,27.82,213270.6,4006
